politician_id	parliament_num	ed_id	pref_votes	date_member_from	date_member_to	elected_party_id	current_party_id	duration_days
Udayana-Kirindigoda	16	KAN	39904	2020-08-20		SLPP	FPC	
Uddika-Premarathna	16	ANU	133550	2020-08-20	2024-02-27	NFF	NFF	1286
Udith-Lokubandara	14	BAD	38124	2010-04-22	2015-06-26	SLFP	SLFP	1891
Uduwe-Dhammaloka	13	COL	42850	2004-04-22	2010-02-09		UPFA	2119
Ukkubanda-Wijekoon	9	KUR	42801	1989-03-09	1994-06-24	UNP	UNP	1933
Umapathisivam-Baskaran	10	JAF	1056	1994-08-25	2000-08-18	IND	PA	2185
Upali-Abeywickrama	17	"GAM
"	60595	2024-11-21		"NPP
"	NPP	
Upali-Piyasena	11	KUR	54756	2000-10-18	2001-10-10	UNP	UNP	357
Upali-Piyasena	12	KUR	50963	2001-12-19	2004-02-07	UNF	UNF	780
Upali-Samaraweera	11	BAD	45839	2000-10-18	2001-10-10	UNP	UNP	357
Upali-Samaraweera	12	BAD	43228	2001-12-19	2004-02-07	UNF	UNF	780
Upeksha-Swarnamali	14	GAM	81350	2010-04-22	2015-06-26	UNP		1891
Upul-Galappaththi	16	HAM	63369	2020-08-20		SLPP	FPC	
Upul-Kithsiri	17	"RAT
"	55726	2024-11-21		"NPP
"	NPP	
Upul-Mahendra	16	GAM	67756	2020-08-20		SLPP	SLPP	
V-Muralitharan	14	NAT		2010-04-22	2015-06-26	SLFP	SLFP	1891
V-S-S-Ranaweera	10	TRI	15084	1994-08-25	2000-08-18	UNP	UNP	2185
Vadivel-Puththirasigamoney	12	NAT		2001-12-19	2004-02-07	PA	PA	780
Vadivel-Puththirasigamoney	13	NAT		2004-04-22	2010-02-09	UNF	UPFA	2119
Vadivel-Suresh	13	BAD	37520	2004-04-22	2010-02-09	UNF	UPFA	2119
Vadivel-Suresh	15	BAD	52378	2015-09-01		UNP	UNP	
Vadivel-Suresh	16	BAD	49762	2020-08-20		SJB	SJB	
Vaithilingam-Balachandran	10	VAN	4515	1994-08-25	2000-08-18	DPLF	DPLF	2185
Vajira-Abeywardena	10	GAL	81373	1994-08-25	2000-08-18	UNP	UNP	2185
Vajira-Abeywardena	11	GAL	104483	2000-10-18	2001-10-10	UNP	UNP	357
Vajira-Abeywardena	12	GAL	110055	2001-12-19	2004-02-07	UNF	UNF	780
Vajira-Abeywardena	13	GAL	126037	2004-04-22	2010-02-09	UNF	UNF	2119
Vajira-Abeywardena	15	GAL	142874	2015-09-01		UNP	UNP	
Vajira-Abeywardena	16	NAT		2022-07-22		UNP	UNP	
Vasudeva-Nanayakkara	9	RAT	13013	1989-03-09	1994-06-24	USA	USA	1933
Vasudeva-Nanayakkara	10	RAT	62989	1994-08-25	2000-08-18	PA		2185
Vasudeva-Nanayakkara	14	RAT	56493	2010-04-22	2015-06-26	DLF	DLF	1891
Vasudeva-Nanayakkara	15	RAT	81068	2015-09-01		DLF	DLF	
Vasudeva-Nanayakkara	16	RAT	66991	2020-08-20		DLF	DLF	
Veerasingham-Anandasangaree	11	JAF	12888	2000-10-18	2001-10-10			357
Veerasingham-Anandasangaree	12	JAF	36217	2001-12-19	2004-02-07	TNA	TNA	780
Velusami-Radhakrishnan	14	NUW	54083	2010-04-22	2015-06-26	CWC	UCPF	1891
Velusami-Radhakrishnan	15	NUW	87375	2015-09-01		UCPF	UCPF	
Velusami-Radhakrishnan	16	NUW	72167	2020-08-20		UCPF	UCPF	
Velusami-Radhakrishnan	17	"NUW
"	42273	2024-11-21		"SJB
"	SJB	
Victor-Anthony-Perera	14	PUT	35259	2010-04-22	2015-06-26	SLFP	SLFP	1891
Vidana-Gamage-Jinadasa	9	MTL	22941	1989-03-09	1994-06-24	UNP	UNP	1933
Vidana-Gamage-Jinadasa	10	MTL	35474	1994-08-25	2000-08-18	UNP	UNP	2185
Vidura-Wickremenayake	14	KAL	50114	2010-04-22	2015-06-26	SLFP	SLFP	1891
Vidura-Wickremenayake	15	KAL	90488	2015-09-01		SLFP	SLFP	
Vidura-Wickremenayake	16	KAL	147958	2020-08-20		SLPP	SLPP	
Vijayakala-Maheswaran	14	JAF	7160	2010-04-22	2015-06-26	UNP	UNP	1891
Vijayakala-Maheswaran	15	JAF	10263	2015-09-01		UNP	UNP	
Vijitha-Berugoda	14	MON	43001	2010-04-22	2015-06-26	SLFP	SLFP	1891
Vijitha-Berugoda	15	MON	74313	2015-09-01		SLFP	SLFP	
Vijitha-Berugoda	16	MON	68984	2020-08-20		SLPP	SLPP	
Vijitha-Herath	11	GAM	8823	2000-10-18	2001-10-10			357
Vijitha-Herath	12	GAM	13981	2001-12-19	2004-02-07			780
Vijitha-Herath	13	GAM	215540	2004-04-22	2010-02-09	UPFA		2119
Vijitha-Herath	14	GAM	50967	2010-04-22	2015-06-26	JVP	JVP	1891
Vijitha-Herath	15	GAM	55299	2015-09-01		JVP	JVP	
Vijitha-Herath	16	GAM	37008	2020-08-20		JVP	JVP	
Vijitha-Herath	17	"GAM
"	716715	2024-11-21		"NPP
"	NPP	
Vijitha-Ranaweera	13	HAM	86184	2004-04-22	2010-02-09	UPFA		2119
Vinayagamoorthy-Muralitharan	13	NAT		2008-10-07	2010-02-09	UPFA	UPFA	490
Vincent-Jayawardena	9	GAL	42085	1989-03-09	1994-06-24	UNP	UNP	1933
Vino-Noharathalingam	11	VAN	10959	2000-10-18	2001-10-10			357
Vino-Noharathalingam	13	VAN	28252	2004-04-22	2010-02-09	TNA	TNA	2119
Vino-Noharathalingam	14	VAN	12120	2010-04-22	2015-06-26	TELO	TELO	1891
Vino-Noharathalingam	16	VAN	15180	2020-08-20		TELO	TELO	
W-A-Fernando	9	NAT		1989-03-09	1994-06-24	UNP	UNP	1933
W-A-Wiswa-Warnapala	13	NAT		2004-04-22	2010-02-09	UPFA	UPFA	2119
W-B-Ekanayake	11	ANU	41461	2000-10-18	2001-10-10	UNP	UNP	357
W-B-Ekanayake	12	ANU	51373	2001-12-19	2004-02-07	UNF	UNF	780
W-B-Ekanayake	13	ANU	38183	2004-04-22	2010-02-09	UNF	UPFA	2119
W-B-Ekanayake	14	ANU	40634	2010-04-22	2015-06-26	UNP (D)		1891
W-B-Jambugahapitiyagedera	9	MTL	31635	1989-03-09	1994-06-24	UNP	UNP	1933
W-J-M-Lokubandara	9	BAD	52559	1989-03-09	1994-06-24	UNP	UNP	1933
W-J-M-Lokubandara	10	BAD	78845	1994-08-25	2000-08-18	UNP	UNP	2185
W-J-M-Lokubandara	11	BAD	75417	2000-10-18	2001-10-10	UNP	UNP	357
W-J-M-Lokubandara	12	BAD	80593	2001-12-19	2004-02-07	UNF	UNF	780
W-J-M-Lokubandara	13	BAD	56954	2004-04-22	2010-02-09	UNF	UNF	2119
W-M-H-B-Wanninayaka	9	KUR	34627	1989-03-09	1994-06-24	UNP	UNP	1933
W-M-S-K-Dharmawardana	9	PUT	26830	1989-03-09	1994-06-24	UNP	UNP	1933
W-P-S-Pushpakumara	13	NAT		2004-04-22	2004-05-19	UNF	UNF	27
Wasantha-Aluvihare	14	MTL	31529	2010-04-22	2015-06-26	UNP	UNP	1891
Wasantha-Aluvihare	15	MTL	75926	2015-09-01		UNP	UNP	
Wasantha-Pushpakumara	17	"RAT
"	52841	2024-11-21		"NPP
"	NPP	
Wasantha-Senanayake	14	GAM	51124	2010-04-22	2015-06-26	SLFP	UNP	1891
Wasantha-Senanayake	15	POL	75651	2015-09-01		UNP	UNP	
Wasantha-Yapa-Bandara	16	KAN	108940	2020-08-20		SLPP	FPC	
Weerasinghe-Mallimarachchi	9	COL	41508	1989-03-09	1994-06-24	UNP	UNP	1933
Weerasinghe-Mallimarachchi	10	COL	44322	1994-08-25	1994-10-24	UNP	UNP	60
Weerasumana-Weerasinghe	16	MTR	77968	2020-08-20		CPSL	CPSL	
Wijaya-Dahanayaka	14	MTR	44463	2010-04-22	2015-06-26	SLFP	SLFP	1891
Wijaya-Withanage	15	RAT	67846	2015-09-01		UNP	UNP	
Wijayapala-Mendis	9	GAM	59235	1989-03-09	1994-06-24	UNP	UNP	1933
Wijayapala-Mendis	10	GAM	96559	1994-08-25	2000-08-18	UNP	PA	2185
Wijayapala-Mendis	11	NAT		2000-10-18	2001-10-10	PA	UNP	357
Wijepala-Hettiarachchi	15	GAL	53413	2015-09-01		UNP	UNP	
Wijesiri-Basnayake	17	"KUR
"	86218	2024-11-21		"NPP
"	NPP	
Wijesundara-Bandara-Ranatunga	9	NUW	29067	1989-03-09	1994-06-24	UNP	UNP	1933
Wijeyadasa-Rajapaksa	13	NAT		2004-05-14	2010-02-09	UPFA	UPFA	2097
Wijeyadasa-Rajapaksa	14	COL	60030	2010-04-22	2015-06-26	UNP	UNP	1891
Wijeyadasa-Rajapaksa	15	COL	81758	2015-09-01		UNP	UNP	
Wijeyadasa-Rajapaksa	16	COL	120626	2020-08-20		SLPP	SLFP	
Wimal-Weerawansa	11	COL	13284	2000-10-18	2001-10-10			357
Wimal-Weerawansa	12	COL	19687	2001-12-19	2004-02-07			780
Wimal-Weerawansa	13	COL	237185	2004-04-22	2010-02-09	UPFA	UPFA	2119
Wimal-Weerawansa	14	COL	280672	2010-04-22	2015-06-26	NFF	NFF	1891
Wimal-Weerawansa	15	COL	313801	2015-09-01		NFF	NFF	
Wimal-Weerawansa	16	COL	267084	2020-08-20		NFF	NFF	
Wimal-Wickremasinghe	9	RAT	45680	1989-03-09	1994-06-24	UNP	UNP	1933
Wimalaweera-Dissanayake	11	AMP	27677	2000-10-18	2001-10-10	SLFP	SLFP	357
Wimalaweera-Dissanayake	15	AMP	53537	2015-09-01		SLFP	SLPP	
Wimalaweera-Dissanayake	16	AMP	63594	2020-08-20		SLPP	SLPP	
Y-G-Padmasiri	14	KEG	61582	2010-04-22	2015-06-26	LSSP	LSSP	1891
Y-M-Nawaratna-Banda	13	KAN	81036	2004-04-22	2010-02-09	UPFA		2119
Yadamini-Gunawardena	16	NAT		2020-08-20		MEP	MEP	
Yasaratne-Tennakoon	9	KAN	22736	1989-03-09	1994-06-24			1933
